sender,no_reacts,text,label
$USER1513,1,Sa de-a Dumnezeu să meargă toți după gratii cei care au provocat crimele împotriva umanității!!!!,OTHER
$USER1169,3,Ce panicata-i vaca asta !,INSULT
$USER1700,0,Jos AUR TRĂDĂTORI,OTHER
$USER3923,0,"Jandarmeria rusine sa va fie , infiltrati jeguri cu briceaguri in mana? Politia si jandarmeria apara hotia!",ABUSE
$USER0482,0,Afară din Tară Gunoaielor,ABUSE
$USER0114,0,Iar se îngroapă de viu Terhes,OTHER
$USER0142,0,Felicitări Cezar toată admirația,OTHER
$USER1976,0,Aur la containar de gunoi,ABUSE
$USER3320,0,"Prosti sunteți ,doamneeeee,mare ți e grădina",INSULT
$USER0582,0,Cel mai iubit dintre pământeni ești tu Luis ! Ai grija de tine sa nu te rănească cineva !,OTHER
$USER2842,0,Ciprian Boabes ..mai păduche blindat..purice pricăjit..stai potolit că ești nesemnificativ..ca tine am uscați in pod o groaza..,INSULT
$USER1899,0,Dacă ar trăi ceausescu iar împusca dela cap la coadă,OTHER
$USER3015,0,Arahat si clika vor sa ne informam cu fake news doar din surse oficiale,INSULT
$USER0308,0,Sclavii lumii am ajuns,ABUSE
$USER1460,0,sper sa ii traduca cineva lui plutin profetiile astea poate isi schimba directia,OTHER
$USER3728,0,Jigodiile dracului,ABUSE
$USER1366,0,Constantin Gheorghe Nici într-un caz ferească Dumnezeu,OTHER
$USER1509,0,Sntem o tara sclavi,ABUSE
$USER1229,3,Romanii vor neutralitate !!!,OTHER
$USER1340,3,Viitorul Președinte Cristian Terhes,OTHER
$USER3537,0,Jos Iohanis lnpreuna cu toți căței tai,INSULT
$USER0443,0,"Kk asta de Chiriac ce papa tot kk, cu cat e platit pt propaganda si dezinformarea ce o face? Si cat suntem obligati sa.i mai suportam prezenta",INSULT
$USER1627,0,La multi ani scumpa mea romanca de fier,OTHER
$USER0010,0,"Cu cât vom scoate mai mult la lumină această rasă kazară, cu atât mai mult omenirea se va elibera de aceste satane globaliste kazare !",ABUSE
$USER0662,0,Tu ce esti evreu?,OTHER
$USER0462,0,Sperăm că la plecarea acestor masoni îl vor lua și pe Iohănel cu ei,OTHER
$USER3591,0,Fortile de ordine sa duca sa lupte in razboi nu sa pupe lumea in cur sai lase in pace,INSULT
$USER1137,0,Kioveși nu candidează îți zic sigur,OTHER
$USER1644,0,Ungaria vede discursul tău!,OTHER
$USER0807,1,Președintele Ucrainienii să ia o decizie înțeleaptă pt poporul lui pt europa.,OTHER
$USER0886,2,Rusine voua! Manipulati populatia!,OTHER
$USER0334,0,Doamna americi dă saluturi cu gunoaiele puteri din românia,ABUSE
$USER0007,2,MULTUMIM PENTRU FRUMOASA EMISIUNE .....DE INALTA TINUTA INTELECTUALA...NEUTRALITATE SI PACE !,OTHER
$USER0219,0,Sa duce la plavan,INSULT
$USER3713,0,Ce vrea ala futui familia in gura de jepat,ABUSE
$USER0456,0,Vai de puța noastră ce decizii va lua plăvanul și în ce rahat ajungem.,ABUSE
$USER1246,0,Noi trebuie sa rămânem neutri,OTHER
$USER0105,0,Ma cum dracu tot ii pupi in cur pe americani Terhes sunt mincinoși si tâlhari planetei,INSULT
$USER2729,0,Dispari jeg userist,ABUSE
$USER0321,1,Sclavul PSD-ului Gabriel zetea,OTHER
$USER0889,0,Nu mi dau băieții mei pt nenorociți ăștia,INSULT
$USER4058,0,Slugile sistemului plătiți bine ca să bată poporul....,ABUSE
$USER2070,0,Si kiltscko ce sai faca la Putin sai faca o muie,ABUSE
$USER1103,0,Presedintele SUA anunta noua ordine mondiala! Ce inseamna,OTHER
$USER2536,0,Acest Fenechiu este trădătorul lui DD. Un casalot .,INSULT
$USER0475,0,Au interese pentru ambele tari idiotilor,INSULT
$USER1052,2,"De ce l-ați chemat pe vândut ul ăsta? Se preface că luptă împotriva globalistilor dar de fiecare dată o scaldă. De fapt i-a spălat de fie dată. Numai gura e de el, nu ne mai păcălește.",OTHER
$USER3265,1,Uitativa la AVRAM CE FATA ARE E MOARTEA CU COASA LA CRATITA CU TINE,ABUSE
$USER0334,0,Pentru românia .ori se schimbă în bine.ori va fi dezastruos pentru noi toți.,OTHER
$USER1330,0,Respect și apreciere pentru d voastră!!! FELICITĂRI!!,OTHER
$USER0730,0,"Cezar, concluzie. Da. te rog",OTHER
$USER1839,0,"Clara Popescu dacă nu iti place pleacă, suntem destui și fara tine",OTHER
$USER1046,0,Păi și de ce n-am muta granițele,OTHER
$USER0161,0,"Simo Gherghina ...nu ma duc draga ,eu am gospodaria mea maninc din curte ce produc.",OTHER
$USER1394,0,Să nu-l mai înveți pe prostul de TERHEȘ,INSULT
$USER0600,0,plecați dracului de manipulatori,ABUSE
$USER0608,0,da ... sustine ... lol ....,OTHER
$USER1520,0,"Cine îşi iubeşte tara luptă pentru apărarea ei, dle Lazarus...eu de exemplu aş veni cu borcanele de murături...",OTHER
$USER1006,0,De români noștri nu are nimeni mila ?,OTHER
$USER1246,0,Mai popor român ce faceți dormiți dații afara pe misei,OTHER
$USER1250,0,Dragi Romani astia vor ca noii Poporul sa nu stim ce legi vor sa dea acesti mafioti si Tradatorii din Guvern si Parlament care vor sa ne distruga Tara Rusine,OTHER
$USER1132,0,"Hoții din fruntea statului român se victimizează dacă îi bati un pic pe umăr, Bravo George!",OTHER
$USER1357,0,dl.. Terhes e gata compromis.,OTHER
$USER0115,0,Am inteles ca in Russia este doar vaxul rusesc.,OTHER
$USER1168,0,Ce vrea guvernul de la Populatie.?,OTHER
$USER1046,0,Luis te rog să îl aperi pe Ilie Năstase,OTHER
$USER1089,0,Bravo George și Luis Lazarus felicitări pentru ce spuneți și ce faceți.,OTHER
$USER0504,3,Zelenski criminal satanist şi.a distrus țara n.o mai dați după deget cu filmulețe regizate de actorul pe tocuri,ABUSE
$USER3114,0,O mahalagioaică nenorocită.....,ABUSE
$USER1598,0,Sănatate și respect OM DRAG CURAJOS Diana Sosoaca,OTHER
$USER0398,3,"Iohannis , tu sa mergi in 4 labe după tanti, și ciuca cu nasu' in curu tău",INSULT
$USER0909,0,Claudia Maria Guzga Aveți mare dreptate!!!,OTHER
$USER1326,0,Satana cu agenții săi nu vor termina,PROFANITY
$USER0502,0,"A venit să îl provoace pe Putin, ca să ne bombardeze pe noi!?!!!",OTHER
$USER1667,0,Măta și cu tine sunteți spălate pe creierul ăla infect. Sataniștilor. Hoooooooooooo globalistilor mizerabili.,ABUSE
$USER0336,5,Marşşş jigodie de jurnalistã,ABUSE
$USER1234,0,"Prosti societății jandarmi si politistii . Alăturați-vă poporului sclavilor , aveti copii si familii",ABUSE
$USER1570,0,Cine e tras la răspundere de toate amenzile și de oameni morți din cauza plandemiei,OTHER
$USER0859,1,Vă rog să-mi spuneți dacă ați văzut ce mare gafă de a mințit întreagă țară antena 3 gidea a mințit o întreagă țară cun fec săi fie rușine,OTHER
$USER3541,0,Iohanis sluga americanilor,ABUSE
$USER0387,0,Ba sunteti in urma Satanistul Citu,ABUSE
$USER0550,1,TOȚI HANDICAPAȚI LA GUVERNU ROMÂN SUNT,INSULT
$USER0120,4,Despre amenda dată de CNA lui Cozmin Gușă ce spuneți ???,OTHER
$USER3031,0,prostii Romaniei nu au ce cauta aici .............. afara ... aici sunt oamenii care vor sa auda chestii serioase si adevarate,INSULT
$USER1394,3,"Bă TERHEȘ dacă nu se ridica Rusia, România nu exista.",OTHER
$USER0059,3,"Lasa-l ca-se balbaie .A vazut ,ca-sa prins romanii ..",OTHER
$USER1404,0,Terheșeteapreciam acum ești varză teai date față oameni buni s-au văzut nu te mai urmăresc te blochez mai bine cu Ruși decât cu sataniști globaliști .,ABUSE
$USER0583,0,Lilly Lilly-ana și eu sa suferim noi . Noi romani suntem latini ce treaba avem cu limba rusa,OTHER
$USER1514,0,Lazarus cinste tie ca deocamdata reprezinti cetățenii simplli dar bănuiesc ca Romania e deja jucată la ruletă,OTHER
$USER3646,0,Avem mulți proști in tara noastră!!!!,INSULT
$USER0082,0,Terhes te-am iubit pana la Ucraina,OTHER
$USER0236,0,Wawww ce aeronavă!uuuuu!wawwww,OTHER
$USER1246,3,Dar voi vreți s ne omorâți criminalilor,OTHER
$USER0526,3,Dați bani la țărani noștri ca ei sunt baza săracilor nu tehnolgia pizdi,PROFANITY
$USER0529,0,Care urmează vor face presiuni asupra popoporului,OTHER
$USER1441,0,Sandita Ileana stie pe dracu .eu cred ca era cel mai prost profesor in cluj.se vede pe fata lui ca nu stie sa lege doua cuvinte.de nu iar mai muri multi inaintea lui de neghiob,INSULT
$USER2345,0,Uni sunt nebuni și ai noștri cei mai prosti,INSULT
$USER2072,0,"Stai cuminte,nu e ptr. tine,golanas infatuat.",INSULT
$USER1355,5,"MI-O PLACUT DE TERHES, AVEA DREPTATE CU COVIDU', DA' CU RAZBOIU M-O DEZAMAGIT, PROPAGANDA AMERICANA",OTHER
$USER0864,0,Mamá voastra de Tradatori si Curve! O sa ne bagati in Razboi cu Rusi din cauza deciziilor voastre de Lasi si Perversi,ABUSE
$USER1465,2,Țara noastră nu trebuia sa întra în UE..nouă nu ne lipsește nimic..doar ca avem mulți proști care ne conduc..,INSULT
$USER1055,0,Minte este fals Georgee,OTHER
$USER0110,0,Că să trimere piloți și militari Români să cadă cu ele cum sa întâmplat.,OTHER
$USER0788,0,Dancu mars la cfr cluj..esti 0 barat,INSULT
$USER2842,2,Proasta din păpușoi.. te-ai trezit?,INSULT
$USER0897,0,Fii tare George nu te lasa pina la capat,OTHER
$USER0943,0,Dictatura sub orice forma revine mai rău ca pe timpuri!,OTHER
$USER0638,0,"Si daca o sti , de ce te invirti in acelasi sens ??? Ma tem sa nu ametesti ...",OTHER
$USER0039,2,Sofer ....Seful curtii de conturi DE RASUL CURCILOR,OTHER
$USER0189,0,"Ministru Chinez de ce nu spun de laboratorul din Whan ,sau cate laboratoare au .",OTHER
$USER0598,0,"razboiul va dura cel.putin cativa ani!deja ...incepe al 3 lea razboi mondial,,,,,,",OTHER
$USER0117,0,"Terhes o este de al celorlalti , adicā este parte din sistemul de care ar trebui sā scāpām,",OTHER
$USER0858,1,Afară din emisiune cu imbecilii! Gata! Au mâncat destul rahat în pandemie nenorociții! Chiar credeți prost poporul român! Lingăi proști de 2 lei!,INSULT
$USER1566,0,Te salut Luis din Liverpool UK.,OTHER
$USER1529,0,Ochiul. ..........,OTHER
$USER0525,0,Vrem NEUTRALITATE si PACE,OTHER
$USER1140,0,Pe George Simion viitorul președinte al României să ne scapă de hoț și trădător care au furat România în timp de 32 de ani,OTHER
$USER1828,0,Mars la Moscova de unde ai venit și ia-ți și retardații după tine,INSULT
$USER0681,0,Jos oligarhii lumii!,OTHER
$USER0059,2,Noua ordine mondiala,OTHER
$USER0360,0,DOAMNE AJUTA AMIN,OTHER
$USER3641,0,"Ciuca asta este un prost fara pereche, ridicol pana in maduva oaselor cu botnita aia pe fata lui",INSULT
$USER0137,0,Da laboratoarele Terhes ? Tot minciuna ? Mars ca puti,INSULT
$USER2444,0,De proști ce sunt,INSULT
$USER1691,1,La MULTI ANI BINECUVINTATI STIMATA DNA AVOCAT SENATOR DIANA IVANOVICI SOSOACA!,OTHER
$USER1507,0,Americani ne-a distrut tara ce vb,OTHER
$USER0237,0,Bani pentru elicopter au gunoaiele,ABUSE
$USER4162,0,"esti prost , tu cred ca esti tradator de neam",INSULT
$USER0362,0,"Tare va mai interesează dr problemele romanilor,nemernicilor,va faliti pe banii săracilor,ce beneficii obțin romanii,ipocritilor,huuuoooooo",INSULT
$USER0217,0,toti au masca - dati le mastile jos))),OTHER
$USER1459,2,"Ucrainienii trag in propria populație ,de ce nu recunoașteți",OTHER
$USER2299,0,Gelu Visan e o marioneta si un gunoi ordinar,ABUSE
$USER3291,0,"Simion, date n pizda matii de jeg",ABUSE
$USER1391,0,Dute inapoi in América......,OTHER
$USER1472,0,Respect si simpatie Domnule Terheş FELICITĂRI,OTHER
$USER0507,0,"INTALNIRE INTR JUPANI SI SCLAVI , TRADATORII și pionierii / Și-au dat mâna peste țară / Și-n avântul primăverii / Au scăldat plaiul ei minunat!""",ABUSE
$USER0795,0,Stati in banca voastra nu va bagati in Razboiul lor.,OTHER
$USER1283,1,Unde-i lege.... nu-i tocmeală. Dacă se face această lege... E jale,OTHER
$USER0255,0,Iohanita se spală la cur,PROFANITY
$USER1522,0,"Domnul Cristian TERHEȘ, este că, o vacă bună de LAPTE, care , după ce a umplut găleata, dă cu copita și varsă tot laptele !",OTHER
$USER2011,0,Impuscati=va amandoi și muista aia de reporterita habar nu are ce cauta acolo,ABUSE
$USER0114,2,Deci ai răspunsuri ft slabe Terhes ….nu suntem prosti noi cei pe-aici sa știi !!!,OTHER
$USER3976,0,Trebuie sa actionati cu bite ca nu se rezolva in nici un mod asti sint ciini lui Iohanis Arafat jos cu hoti criminali,INSULT
$USER0010,0,"Puțoiule, să moară mătamare, câți proști cu tine în frunte....",ABUSE
$USER0684,0,"Dle Lazarus ... proastă inspirație ați avut invitind -ul pe dl.Neamtu ,... dacă ați fost obligat...e de înțeles.",OTHER
$USER2230,2,SUA e curva de lux!,ABUSE
$USER1085,0,Domnule domnilor doar cu furca se mai poate face ceva astea nu pleaca de buna voie alegerile sant cum vor ei,OTHER
$USER0684,0,"., ați evidențiat ""cinstea"" loviturii fără tortură dle.Cezar ! ,.. Contează! ,... și nu uitați unde este ""poziționată cămașa"" !",OTHER
$USER0462,3,"Nu mai vă simțiți prea importanți cu această vizită masonică perversă că România tot gunoaie suntem pentru ei,acea ce de fapt sunt ei gunoaie masonice perverse",ABUSE
$USER2524,1,"Vb lui LAPUSNEANU, MULTI DA PRRRROSTI",INSULT
$USER0613,0,dute dracu Neamțule,ABUSE
$USER2906,0,Aratati fata cacatule.,INSULT
$USER0381,3,TERHESI TE-AI DAT CU OCULTA,OTHER
$USER0285,0,Noi nu avem sânge în instalație ca să refuzăm...,OTHER
$USER3100,0,Georgian Preda marș mă orfanule te-ai găsit să vorbești și tu,ABUSE
$USER0352,0,Dispozitivul Ocultei Mondiale .,OTHER
$USER0400,0,Mai handicapat prost.Pe cine jicnesti tu ?Nenorocitule.,INSULT
$USER0423,2,Alo nu mai manipulați...arme biologice .. viruși..nu e pt pace domnilor specialiști!!!!!,OTHER
$USER1386,0,De unde stiti ca urmam noi ? Numai aiureli vorbiti !,OTHER
$USER1917,0,"Gargara sputnik, Sosoaca disperata, Seful ei Putin Încolțit, mai are puțin și va fi aruncata la coșul de gunoi Împreună cu toți rusofilii din România.",ABUSE
$USER1519,0,"Domnu Luis, americanu e cea mai spurcatâ rasă umană de pe pământ, (jidani) caută numai rîcă.",ABUSE
$USER0629,0,"TERHES , DACA SIMTEAI ROMANESTE , PLECAI DIN UE , DAR BANUL TE TINE ACOLO . TU NU ESTI CEEA CE PARI .",OTHER
$USER3863,0,Hooooo sclavvii de jandarmi si politie huuuoooo,ABUSE
$USER0025,0,Era una acolo cu botnita care avea de discutat cu Diana,OTHER
$USER4078,0,"Care presă , e cumpărată de jegoși de multă vreme",ABUSE
$USER0623,0,Neamțu-le te fut în gură.MARȘ!,ABUSE
$USER0888,2,"Nu știi ce vorbești, mai ai și steagul romanesc în mina, îți place să vezi suferință, ma întreb ai copii??",OTHER
$USER0477,2,Johanis ai grijă și nu te juca cu soarta poporului român că nu este războiul nostru. Ce caută asta in țara noastră?,OTHER
$USER1868,0,România trezește Altfel vom pieri cu toti,OTHER
$USER0374,0,Vrem pa eeee sasule,OTHER
$USER0454,1,"manipulare pe fata, lasati minciunile, mai terminati cu manipularile acestea.",OTHER
$USER1624,0,“ LA MULȚI ANI! BINECUVÂNTAȚI FRUMOASE MAME ȘI FEMEI DE PRETUTINDENI,OTHER
$USER0960,0,Respect mulți nu au logica vai de mama noastra,OTHER
$USER0093,0,LA VOT NICIUNUL ALES DINTRE TRADATORI!,OTHER
$USER1967,0,"Fa bashinoaso , mars la putin.",INSULT
$USER0555,0,"NICI IN PESCARA ,NUMAI EXISTA ULEI DE FLOAREA SOARELUI",OTHER
$USER0021,0,Respectul Meu dn sosocà,OTHER
$USER1618,7,Jos acest guvern infect,ABUSE
$USER0876,0,"Aurelia Vas nu contează, scumpo! eu î ți, doresc sa te vindeci de ura, sper că ești o femeie minunata ...cu siguranță.",OTHER
$USER0391,0,Tot pentru distrugere sint,OTHER
$USER0334,0,Americanilor! De ce nu o luați pe românia la voi în custodie? Și așa numai pe hartă o cunoaștem,OTHER
$USER1105,0,Când ii dati jos ?,OTHER
$USER1467,0,Cretinii ăștia cred că noi uităm cât și-au bătut joc de români în ultimii 2 ani de pandelie,INSULT
$USER0690,0,Au plecat de sărăcie că de papagali n-eam săturat,INSULT
$USER0526,1,Ionny Pella Bine zici broo al făceau nebun,OTHER
$USER1701,0,"--- - LA , MULTI ANI , STIMATA SI IUBITA., D.na DIANA .IOVANOVICI SOSOACA. , IAR : ZIUA DE 8 MARTIE ! SA. VA. ADUCA : IZBANDA",OTHER
$USER0304,0,Face pipi si după coboară,OTHER
$USER1227,0,"Ai dreacu lepre ,o lege sa putem sa i fugarim si sa i bagam in stare exceptionala da parnaie pannreferendum narional nu faceau?",ABUSE
$USER1075,0,VREȚI DICTATURĂ. CA SĂ VINĂ ARAFAT CU VACCINARE FORȚATE. SAU VĂ TEMEȚI DE POPOR.,OTHER
$USER1841,0,Respect și prețuire vouă oameni minunați,OTHER
$USER1029,0,Mai george chear ca esti un papagal mai taci din gura,INSULT
$USER1213,1,Psd nazist!!!!!,ABUSE
$USER3175,0,"deblgati drumul gunoaielor, voi in ce țară trăiți alloo măruntele lui IOHANIS jadrmeri căni flămânzi",ABUSE
$USER1144,0,În primu rand sa fie OM și apoi român și sa aibă o familie cu copii!,OTHER
$USER4014,0,Las supune la un test de fizica e bou cu acte acest Joianis,INSULT
$USER1203,0,Parlamentarii as se duca,OTHER
$USER0911,0,Luis...esti curajos,OTHER
$USER0695,0,"Nu mai intrăm în carantină, că le trebuiesc soldați.",OTHER
$USER1453,0,Nu vreau globalisti in țară,OTHER
$USER0115,0,"Terhes nu vrea?! Ce nu vrei tu frate, ca tu fugi in America in caz de razboi.",OTHER
$USER0454,6,"Actorul isi joaca bine rolul isi omoara oamenii iar bogatii tineri trec granitele, Esti mai mare terorist decat Putin, Zelensly.",OTHER
$USER0671,0,Nu te ascultam pe tine ești 0 noi ne uita. La Lazarus,OTHER
$USER1785,0,"La multi ani fiicei dv ,d le Mihai Lasca Multă sănătate și succes",OTHER
$USER0224,0,Na repede prefacetiva,OTHER
$USER0638,0,"BA , MA LASI ???",OTHER
$USER3383,0,Huuuuuuu jos cu Satanele .JANDARMERIA APARA HOȚIAAAAA,ABUSE
$USER0253,0,Dacă nu erați in NATO erați in război,OTHER
$USER1779,0,Lumea sta in case bulangii care sant,ABUSE
$USER1548,0,Statul Român are Mercenari pe șest .Imaginează ți o Revoluție în România,OTHER
$USER1459,2,Rușii nu sunt așa criminali cum sunt americanii,OTHER
$USER0601,0,PROSTII AU SCHIMBAT SI DRAPELUL ...CAT DE PROSTI POT FI,INSULT
$USER0084,0,"TERHES, AI FOST 17 ANI IN SUA, L AI VĂZUT PE IUBI CÎȚU PE ACOLO??? CINE V A SPONSORIZAT IN SUA, BANDIȚILOR",OTHER
$USER0934,0,Mai du-te la dracu ca numa povești,ABUSE
$USER0076,0,Pierdere de timp sa-l ascult pe Terhes.Vrem sa vedem parerea patriotilor.Daca vroiam sa vedem tradatori punem mass media,OTHER
$USER1689,1,JOS MAFIA NE AM SATURAT.,OTHER
$USER1785,0,"Nu permiteți să se distrugă acest protest ,nici sa vina instigatori care vor să distrugă acest protest",OTHER
$USER2627,0,Ne băgați în război nenorociților,INSULT
$USER0742,0,Oamenii frumoși,OTHER
$USER1352,3,Cred ca NATO si EU sant amenintarea Romaniei,OTHER
$USER1991,0,"Sluga de la cotroceni sā fie imediat arestat, politia si jandarmeria sunt slugile ticalosilor criminali si tradatori ai Romaniei si Poporului Român",ABUSE
$USER1394,4,Luis nu mai baga în live pe prostul de TERHEȘ,INSULT
$USER0987,0,Uuuuuu7uu jegosilor inapților,ABUSE
$USER1182,1,"Eu am o întrebare : --""România are président -???""",OTHER
$USER0702,3,Pai nu ați vrut cu Europa booule,INSULT
$USER0110,0,Normal că Putin trebuie sa aibă și Ucraina că sunt rude.,OTHER
$USER0351,0,Mamaaa ce limbi in cur,ABUSE
$USER1024,0,Respect amândurora!,OTHER
$USER2892,0,Esti proasta de puti ! Stai jos corijent-o ! Nota 2 !,INSULT
$USER3981,0,Sa se ducă dracu cu tot cu jandarmerie,ABUSE
$USER0697,0,"MACOVEI , PA-PA",OTHER
$USER0741,0,Felicitări oamenii dragii!,OTHER
$USER0200,3,România nu are un dialog nici cu UE. Ci doar de cedare în fața UE.,OTHER
$USER1386,0,"Lasati-i dracu de americani , ca astia ne baga in razboi !",PROFANITY
$USER3637,0,Bravoo pe ei și pe manele lor.,ABUSE
$USER1745,1,"AUR A TRADAT, NU SUSTINE PACEA !",OTHER
$USER0811,3,Sa ne dea pamanatul inapoi Ukraina,OTHER
$USER1301,1,Aplicoaiai pe mata gunoi pesedist..,ABUSE
$USER0636,0,Felicitări domnule Neamțu!,OTHER
$USER1820,0,Paceeeeeeee!!!!!,OTHER
$USER0448,0,Daca venea dumnezeu...trecea neobservat!...:)))...asa a venit ...misis plici!,OTHER
$USER1046,0,Terhes ce iti mai place istoria,OTHER
$USER0090,0,"Deci rusii sunt răi, Putin este un criminal iar americanii, NATO si UE sunt bune... bai, Terhes, stim ca tu esti cetatean american, dar cui esti tu loial pana la urma? Romaniei sau USA?",OTHER
$USER0111,0,Asta taranist ? stie cinei Coposu ?,OTHER
$USER2486,0,De mâine se scumpește prețul la curve sa vedem daca se face coadă un popor de tâmpiți cu scuzele de rigoare,ABUSE
$USER1446,0,Campia Panoniei,OTHER
$USER2120,0,Pai de unde pula mea e insula șerpilor a ta boule,INSULT
$USER1815,0,Respect d na Diana,OTHER
$USER0718,0,LE E FRICA AMERCANILOR DE ALIANTA RUSIA-GERMANIA-CHINA-INDIA.ACEA ALIANTA II TRIMITE PE AMERICANI JOS DE TOT.,OTHER
$USER2403,0,2 proști! Mars pe front!,INSULT
$USER0687,2,Programul dulapului sclav! Falimenteazà tot sà fie cumpàratà Tara cu 3 €.,ABUSE
$USER1139,0,Pe Diana Iovanovici Șoșoacă- Oficial președinte,OTHER
$USER0884,0,Ce teritoriu are Ucraina?,OTHER
$USER1860,0,Urata rasa de oamenii o parte din bucuresteni le trebuie o bomba sai trezeasca din somnul in care se afla de 2 ani,OTHER
$USER3720,0,Ba idiotule cine dracu tea trimis să oprești un protest pașnic,INSULT
$USER0138,0,"Copiii nu se ating, cei care o fac sunt criminalii adevărați...ce părere aveți domnule Terheş?",OTHER
$USER1374,0,Si la Marea Baltica- Kalinigrad,OTHER
$USER1680,0,Jos guvernu ajutam alte Tarii si noii murim de foame,OTHER
$USER1019,0,SA VA DAU MUIE SI TIE SI LUI SOSOACA..DETALII IN PRIVAT LA DN TUTURICA,ABUSE
$USER0509,0,Toți sunteți niște jigosiii,ABUSE
$USER1108,0,Jos cu mafia din guvern,OTHER
$USER1410,0,cunosc si eu pe cineva dar nu recunoaste ca e de la vaccin....acuma ia tratament permanent. are si el palpitatii si nu poate sta in picioare cand il ia....,OTHER
$USER0752,0,Felicitări ptr emisiune ! Rezonez maxim cu ce spune dl Cezar !,OTHER
$USER2747,2,"Prost mai esti,jegule!",ABUSE
$USER3762,0,Fraierul ăla dc poarta masca??,INSULT
$USER0662,0,TOT GUVERNUL ESTE PLIN DE SATANIȘTI!,ABUSE
$USER2155,1,Ti-e fricä fraiere?,INSULT
$USER0590,0,Nu ești la curent cu nimic,OTHER
$USER0084,0,"CE TREABA AVEȚI CU RUSII, VEDEȚI VA DE ROMÂNI ȘI ROMÂNIA",OTHER
$USER1688,0,"Mesagera satanistilor ,Kamala ,o să i dea ordinul slugoiului astăzi !",ABUSE
$USER0084,0,CE A FĂCUT KAMAL KABAL KANIBAL IN ROMÂNIA?????,OTHER
$USER1039,0,Sa traiesti simion,OTHER
$USER2257,0,Iti explica Iosefina care e treaba cu nazistii din Ucraina cu documente,ABUSE
$USER0203,2,Și tu ești printre noi . Vino și tu în boscheți !,OTHER
$USER3628,0,Îl sugeți la caras pe Iohannis,ABUSE
$USER1622,0,Lasati cantece cu razboiul ca asta va atrageti. Ati facut jocul dublu si ve ti plati.,OTHER
$USER0084,0,Adina Ramona cauta pe google,OTHER
$USER3481,0,"Numai prostii te urmeaza, oligofreni fara neuroni",INSULT
$USER1880,0,Si-a cerut scuze,OTHER
$USER1615,0,"Pt că au luat bani nenorociți , ne-au vândut cale niște oii",INSULT
$USER2064,0,Vrem pe arahat la puscarie ptr tot ce a facut!,INSULT
$USER3367,0,"Denis Daniela Coman Încă în ce,în prosti guvernanți?Da,Romania are resurse,dar ce folos ca nu este condusă de oameni normali la cap!",INSULT
$USER0446,0,Ce pune la cale iohanis nu se știe,OTHER
$USER1636,1,Am o intrebare....de unde ia adunat si cu cat au fost platiti de Soso sa vina?Aaaaaa si nu in ultimul rand ce fumeaza?,OTHER
$USER1266,0,Pe asta in caz de război îl violează rușii nu-l împușca,OTHER
$USER0625,0,Neamțu să facă emisiune pentru Germania,OTHER
$USER1272,0,"Mai gangavica , cand faci si tu o emisiune bazata pe adevaruri ,pe fapte bune si de folos poporului ///?!",OTHER
$USER2752,0,"Lingai, pupincuristi,,mincati cacat cersetori dracu cu ia in frunte",INSULT
$USER2380,0,Mai date in pula mea cu dezinformezi lumea,ABUSE
$USER0692,0,Dar c'è ne_a dat U E? Fututa de Ursula Ca' e dracu pe comoara,ABUSE
$USER2273,2,Cretinule jeg criminal acesta javra de Zlenschi,ABUSE
$USER2971,0,"Stiti bancul ala cu ""ne-au cautat si in cur si nu ne-au gasit""? Cam asa este cu recensamantul.",PROFANITY
$USER3618,0,Marea adunare a prostilor,INSULT
$USER3674,0,Ai imbatranit urat si prost,INSULT
$USER1611,0,Dumnezeu să vă ajute,OTHER
$USER2909,0,"Barancea Mariana Alexandr daca esti proasta de mica ,cand esti mare doar te joci...",INSULT
$USER0034,0,Băsescu este un gunoi securist mafiot al istoriei românești,ABUSE
$USER0626,0,Asa este !!!!!!aveți dreptate,OTHER
$USER0748,0,cum sa nu vor sai omore daca. ne duc cu presu de nas stam fara famili la mi de chilometri din cauza conducatorilor,OTHER
$USER1064,0,Felicitari GEORGE SIMION ! Felicitări AUR !,OTHER
$USER3303,0,"Proști, dar mulți.",INSULT
$USER1215,0,"Nu aveti dreptul sa cresteti preturile,atata timp cat materia prima e a tarii.",OTHER
$USER0520,2,Chiriac este un nenorocit mare si el si visan,INSULT
$USER2842,0,Popa știe că umbli dezgropat? Te caută foamea cu lanterna prin stomac.,INSULT
$USER0406,3,Polonia a refuzat sa trimeata armament Ucrainei....Vine la prosti....sa accepte Johannis și sa ne bage în război.... Biden nu a venit ca este senil,OTHER
$USER0660,0,JOS LATRINELE TV.!,INSULT
$USER0839,1,Zelenski = nemernic. Nici un președinte nu.si lasă tara în război oricât ar pierde.,INSULT
$USER0286,0,"Cu ce sa ne sprijine ma proasto ? Ca ei sunt primii care vor fugi ,defapt iohanis și după ei",INSULT
$USER1195,1,Politicienii în fața,OTHER
$USER0376,0,Huuuuuuuuuuuuuuùa,OTHER
$USER3710,0,Simion sa o ff pe nevastata forța,ABUSE
$USER1377,0,"CE TOT AI DATI CAI SECTA DACA NU ESTI ORTODOX ESTI SECTA ,,? E POCAIT POCAESTETE SI TU NU SPUNE BIBLIA SA TE POCAESTI ?",OTHER
$USER1268,0,Romania va fi bagata (sageata) in razboi ..Ve-ti vedea .,OTHER
$USER1521,0,Jocuri politice,OTHER
