sender,no_reacts,text,label
$USER3287,0,Este o bătaie de joc pentru poporul român,OTHER
$USER3762,0,"Jandarmii,politia sa,găsiți rachetii din Ucraina înarmați",OTHER
$USER3959,0,"Nu cedati asta vor sa ,facă Să vă retrageti ,, Dumnezeu să vă ajute",OTHER
$USER3960,0,Jos Arafat arabu si neamtu si cacatu de ciuca,INSULT
$USER3626,0,DE CE NU SUNTET IMPREUNA CU DIANA? DE CE VA VORBESTE DE RAU DIANA?,OTHER
$USER3078,0,De când e protestul ? Vad ca era seara.,OTHER
$USER0137,0,Nu e direct este inregistrare,OTHER
$USER3961,0,DUMEZEU SA VA AOBA IN GRIJA SA SI SA VA BINE CUVINTEZE !,OTHER
$USER3944,0,Jandarmi ! Grup de mafioți,OTHER
$USER3287,0,Hoți hoți hoți hoți hoți hoți hoți hoți hoți hoți,OTHER
$USER3591,0,Fortile de ordine sa duca sa lupte in razboi nu sa pupe lumea in cur sai lase in pace,INSULT
$USER0206,0,Mult succes Simeon,OTHER
$USER3830,0,PE EIII NUI LĂSAȚIII SUNT HOTIII ȘI CRIMINALII NUI ERTATIII INTRATI PESTE EIIIIII,OTHER
$USER3962,0,Bravoooo felicitări !,OTHER
$USER3814,0,Antenele si ro nu se da asa ceva,OTHER
$USER3372,0,Liviu Nitulescu esti de tot...,OTHER
$USER3963,0,Când a fost făcută filmarea?,OTHER
$USER3908,0,Iohanis ar trebui să-și ea catrafusele și sa ne lase inpace sa ne conducă romini nu criminali demisia,OTHER
$USER3964,0,De frica o inchis,OTHER
$USER3965,0,Poate va ajuta Dumnezeu ca e postu siftelui Paște jos cu ei,OTHER
$USER3966,0,Bravooo d le Simion!,OTHER
$USER3967,0,Unda sta arahat?,INSULT
$USER3739,0,150.000 mii până diseară la 21:00,OTHER
$USER3968,0,"Ce să facă cu ele ?sa se împuște între ei ,Șaorii .",OTHER
$USER3744,0,Ce ie greu de înţeles jos bulangiu,ABUSE
$USER3807,0,"Demisia, guvernului, împreună cu Johanis!",OTHER
$USER3969,0,Când a fost protestul?,OTHER
$USER3502,0,Nu IE Corect ce faci Jadarmria România Srvitor Al Sistemul Politică Libertate Dreptate România AUR George Simion Luptă Îvingem sistemul,OTHER
$USER3970,0,Da is platiti sa iil apere pe toti hoti,OTHER
$USER3971,0,Du-te ma și vezi-ți de ciorba ta...,OTHER
$USER0987,0,Să fie judecați dictatori,OTHER
$USER3950,0,Jandarmeria apară hoția Jo's tradatori Jo's criminali Jo's iohanis Jo's tradatori criminali Jo's din parlamentul rominieii,OTHER
$USER3972,0,Nu va lasati dimnul giorge dati jos hoti,OTHER
$USER3973,0,Doamne ajuta sa scapam de johanes,OTHER
$USER1379,0,Felicidades George,OTHER
$USER3974,0,Bravo! Foarte putini au curajul sa iasă! Felicitări,OTHER
$USER3975,0,Bine mă sluga guvernului!,ABUSE
$USER3325,0,"Eliminarea tuturor pensiilor speciale, că nu mănâncă cu zece guri",OTHER
$USER3976,0,Jos cu hoti criminali tradatori jos Iohanis si cu slugele lui,ABUSE
$USER2955,0,Inainte nu va lasati inainte,OTHER
$USER3971,0,Îți place mai Simioane sa joci teatru...,OTHER
$USER3977,0,Un președinte adevarat ai fi,OTHER
$USER3978,0,La pușcărie cu voi,OTHER
$USER3979,0,Chiar nu-l oprește nimeni pe gibonu' ăsta!,INSULT
$USER3980,0,"CE AI PRODUS "" TU "" PENTRU TARA ??? LA MUNCĂ !!!",OTHER
$USER3981,0,Sa se ducă dracu cu tot cu jandarmerie,ABUSE
$USER3932,0,"JOS HOTII DIN GUVERN SOBOLANII CARE NE MANANCA BANII,AIA DIN PARLAMENT ,CARE STAU LA CALDURICAAA",INSULT
$USER3982,0,Asa e si te blokhiasa pe facebok,OTHER
$USER3554,0,Copiii vor sa fie liberi,OTHER
$USER3983,0,Bine ca vă supraveghează din elicopter și nu va supraveghează din drone,OTHER
$USER3984,0,Dominu Simion in comune cînd facem prostește,OTHER
$USER3985,0,Bravo felicitari,OTHER
$USER3986,0,Luatii de gât !!!,OTHER
$USER3829,0,Ăsta ii reluare protestul nu are cum sa fie noapte de la ora asta,OTHER
$USER3987,0,"Ce live e asta? Afara e lumina ... In halul asta ati ajuns?! Protestul e vechi, nu e de acum!",OTHER
$USER3988,0,"Bravo Simion, felicitări",OTHER
$USER1773,0,Nu va lasati inrimidați de jandarmi Nu cedatî,OTHER
$USER3989,0,Bagatii in drig !Libertate,OTHER
$USER3990,0,SLUGILE NEPLĂTITE DAR NU PRICEP,ABUSE
$USER3976,0,Jos Iohanis si cu hoti criminali tradatori si slugele lui,ABUSE
$USER3991,0,Pentru ce mă ați ieșit în stradă. Leprelor.,ABUSE
$USER3992,0,Jandarmi trebuie batuti,OTHER
$USER2944,0,NU VREM SA FIM BĂGAȚI ÎN RĂZBOI!!!!,OTHER
$USER3900,0,Jos mafia din guvern pe cine apăra jandarmi jos,OTHER
$USER3889,0,Treceți peste ei,OTHER
$USER3993,0,Bravooooo George nu vă lăsați intimidați de derbedei din jandarmerie și poliție. Vrem capul lui Iohannis și al acoliților lui.,INSULT
$USER3961,0,DE CE LE ESTE FRICA DE PROPIU POPOR ! NENOROCITII UNDE TRAIESC !,INSULT
$USER3994,0,Jos Iohanis și toți hoții din guvern ....vrem Demisiea la toții criminalii din guvern Bravo AUR Dumnezeu să vă ajute....Bravo protestanților....,OTHER
$USER3930,0,Treci prin ei George,OTHER
$USER3995,0,Jandarmeria de cine e plătită nu le rușine!,OTHER
$USER3996,0,Bravo oameni ai dreptății. Bravo AUR,OTHER
$USER3997,0,Vă susținem domnu George Simion !,OTHER
$USER3983,0,Dronele sunt periculoase dărâmă tot,OTHER
$USER3944,0,"Jandarmi grupuri criminale , corupți , nenorociți",INSULT
$USER2299,2,"Televiziunile mainstream sunt corupte tradatori, trebuie sa ne aducem aminte de ei cind ne vom lua tara inapoi",OTHER
$USER3998,0,"Va sustinem,AUR!",OTHER
$USER1736,2,Vizita Turistului Iohanis s-a terminat in Romania. I-a expirat viza...Afara cu el. Respect AUR,OTHER
$USER3372,0,"CEA MAI PERVERSA NATIE E LA BUCURESTI ,SUNT NASCUT CRESCUT IN BUCURESTI,DAR O SPUN CU PARERE DE RAU.",INSULT
$USER3999,0,Felicitări George Simion și AUR,OTHER
$USER4000,0,George ar trebui sa vorb doar de Romania si sa-l lasi pe Putin cu ale lui,OTHER
$USER3591,0,Jandarmeria sa duca dracului la sparanghel sal pupe in cur nenorociti,INSULT
$USER4001,0,Aveti mare grijaa,OTHER
$USER3601,0,Adevar spui George,OTHER
$USER4002,0,"NU-I TURIST,E UN PLÃVAN PENIBIL SI HANDICAPAT",INSULT
$USER3976,0,Va sustinem de la italia Aur,OTHER
$USER4003,0,George Simion hai sictir,INSULT
$USER3698,0,Și Băsescu a vrut să reducă numărul de parlamentari și nu a putut . Vă dați seama cât de mare este mafia sistemul care conduce țara ???,OTHER
$USER0400,0,De ce joacă teatru? Teatru joacă nenorociți care îi susții.Si i-si bate joc de noi.Rusine,INSULT
$USER4004,0,GEORGE SUCCES SI ATAT DOMNU SA TE AIBA IN PAZA SA DOAMNE AJUTĂ,OTHER
$USER3945,0,"Treceti printre ei,nu va lasa-ti!",OTHER
$USER4005,0,Dărâmați gardurile cu ei cu tot,OTHER
$USER4006,0,Felicitări george simion,OTHER
$USER4007,0,Pe astia sa i cheme si in caz de razboi tot pe jandarmi,OTHER
$USER4008,0,"Binenteles. Respect Ceausescu, Dumnezeu sal ierte",OTHER
$USER4009,0,Jandarmeria dați-vă de partea populației.,OTHER
$USER4010,0,TRÎNTORI APARĂ HOTII,OTHER
$USER3693,0,Felicitări George,OTHER
$USER3915,0,La pârnaie cu primul turist al ROMÂNIEI!!!!!!,OTHER
$USER4011,0,"Jos ARAFAT ,LA NOI IN ȚARĂ SA INSTALAT",OTHER
$USER3450,0,Incredibil ! Nici o televiziune nu arată ! Câți bani primesc ?,OTHER
$USER3854,0,Jandarmi ăștia sunt buni bătuți da rău să știe de frica,OTHER
$USER3875,0,"Gunoaie imputite, Jandarmeria vinduti străinilor!!!!!!",ABUSE
$USER3818,0,Dați-ne arme sa mergem la război aveți curaj,OTHER
$USER3958,0,RUSINE IOHANIS CA AI DISTRUS TARA.,OTHER
$USER4012,0,NENOROCITILOR PE cine aparati,INSULT
$USER4013,0,Jandarmeria mafia romaniei,OTHER
$USER4014,0,Las supune la un test de fizica e bou cu acte acest Joianis,INSULT
$USER3840,0,"Toată stima ,toți românii care își vor tara înapoi și vor sa fie liberi,trebuie sa iese in stradă,trebuie sa fim alaturi de acești români adevărați...cu respect Bravo FELICITĂRI!",OTHER
$USER3804,0,Rusine mare vr război nenorociti,INSULT
$USER3932,0,POLITIA APARATI POPORUL VOSTRUUUU,OTHER
$USER4015,0,"În Ucraina cu ei, dacă tot sunt atâția!",OTHER
$USER3561,0,Si Inca o so faca,OTHER
$USER3990,0,AU VENIT JANDARMI RUSIEI,OTHER
$USER4016,2,VA SUSTINEM AUR !,OTHER
$USER4017,0,Supces dom giorge simion,OTHER
$USER4018,0,Terminato cu prosti,INSULT
$USER4019,0,Cum e live bossule ca e aproape intuneric la tine in video?,OTHER
$USER3744,0,Trimitei la război,OTHER
$USER3321,2,Trăiască patriotul nostru drag George Simion,OTHER
$USER3972,0,Bunul dumnezeu sa fie cu voii si cu toata echipa felicitari la toata echipa,OTHER
$USER3812,0,Jandarmilor aveți copiii??Aveți părinți??Sa vă fie rușine,OTHER
$USER4020,0,Jos cu trădătorii nenorociți JOHANIS ARAHAT CITU ȘOBOLANUL TOȚI,INSULT
$USER3751,0,Gunoaie penibile,ABUSE
$USER4021,0,Jandarmeria dacă va iubiți urmași lăsați scuturile jos și alaturativa de protestatari,OTHER
$USER4022,0,"Nu inteleg nici eu, spune că e live dar asta e protestul de data trecută...",OTHER
$USER2425,0,Au primit armată natoo cînd suntem furați noaptea prin ogrăzi nu i găsim nicaeri,OTHER
$USER3932,0,RETRAGETI POLITIAAA!!!!,OTHER
$USER3900,0,Jos lohanes jos mafia,OTHER
$USER4023,0,Va salut din Irlanda de Nord,OTHER
$USER3334,0,Mănânci cacat uitate afara și belești ochii! E ora16 este lumina afara.,INSULT
$USER3425,0,ÎNVAȚĂ SĂ SCRII INCULTO.,INSULT
$USER4024,0,Nu va lăsați treceți peste ei,OTHER
$USER4025,0,"Barbulescu marin Marcel . Felicitări , BRAVO George Succes pt Romînia NOASTRĂ ! TREBUIE mers Pînă la Capăt !",OTHER
$USER3951,0,George Simion Câtă milogeală pe Simion! Ți-au murit trolii? :)),OTHER
$USER3419,0,Comandantul sclvii lui Iohanis,ABUSE
$USER4026,0,Bravo jandarmi si politai generali lui Iohanis la razboi eu nu am la ce sa ma duc la razboi nu am ce sa apar pensile lor si averea lui Iohnis,OTHER
$USER2723,0,Si mai vrea hotu de iohanis sa mai meargă români sa lupte pentru ei hoți dracului,ABUSE
$USER4027,0,Rupeți randurile,OTHER
$USER4028,0,Asta a gost opera lui daca nu stiti cine mie mi a fist cinandat,OTHER
$USER4029,0,In Ucraina cu jandarmi,OTHER
$USER4030,0,Trebe Sa ati scriei nummer pe uniforma,OTHER
$USER4011,0,Jos masca jarmarderie prostă ..,INSULT
$USER3829,0,Jos Jandarmeria Română,OTHER
$USER0400,0,Sariti pe ei dă-i dracu de criminali.,ABUSE
$USER3895,0,Domnule George specificați ca acest live este din 27 februarie.,OTHER
$USER3995,0,Dacă nu ar fi poporul ei de unde au salariul! Să le fie rușine!,OTHER
$USER4031,0,Îmi pare rau și de ei ! Dar ei trebuie sa tina cu poporul,OTHER
$USER3372,0,NU MAI PLATITI TAXELE SI JANDARMII SI JUDECATORII CORUPTI NU VOR MAI AVEA SALARII DE MII DE EURO PE SPINAREA POPORULUI.,OTHER
$USER3739,0,Mă plângeți dar stați în casa,OTHER
$USER3883,0,rupeți gardurile,OTHER
$USER3875,0,Aveți grija ca vor începe curvele sa va aresteze cind se sparge tîrgul.....,ABUSE
$USER4032,0,Au.salrile.mari.daiea.fac.asa,OTHER
$USER4033,0,"SINT LASI MULT LASI! BRAVO SIMION,VOR SA VA INTIMIDEZE!",OTHER
$USER3854,0,Bai dar iei nu trăiesc în Romania ce salariu au de apară tâlhari,OTHER
$USER4034,0,Aveți nevoie sa va apere tinerii în caz de război?Voi pe cine apărați!Rușine!,OTHER
$USER4035,0,Sa va dea Dumnezeu putere sunteți minunat auru va sustinim,OTHER
$USER3564,0,Jos dictatura !! Jos Iohanis!!!,OTHER
$USER1991,0,"Spun atât, furca, coasa si toporul au salvat Poporul, mars politiei sclavete",ABUSE
$USER4036,0,Distribuim in forța !,OTHER
$USER3833,0,Joha iesi afara si vorbește cu oamenii jegule raportează ce traba are România cu razboiu,ABUSE
$USER4037,0,Se pregatira tupele speciale ii trimite iohanis in ucraina,OTHER
$USER3944,0,"Pe ei , nu va lăsați intimidați luați exemplu de la francezi",OTHER
$USER3932,0,JOHANIS RETRAGE TRUPELEEEE,OTHER
$USER4005,0,"Uitati-va la ei,la polițiști au mutre de criminali plătiți,sunt niste ,,gorile''ordinare",INSULT
$USER0046,0,Niște criminali,OTHER
$USER4038,2,Am tot protestat și cu proteste am rămas!E necesară o revolta adevărată!,OTHER
$USER3977,0,Jandarmi să meargă si la război nu noi romini,OTHER
$USER4039,0,Când se supără poporul o să săriți în aer mai ceva ca Ucraina câinilor de jandarmi,INSULT
$USER3683,0,Jandarmeria apara hotia uuuuuuu,OTHER
$USER4040,0,Jandarmeria voi sunteți deacord cu hoții? Rușine sa va fie!,OTHER
$USER3940,0,Iar a venit nebuna aia sa se isterizeze la gard ca data trecuta...se vede clar ca e regie,OTHER
$USER4041,0,Sa-i trimită la război acolo sânt vaide capul lor de prosti,INSULT
$USER4042,0,"Jos , dușmanii poporului, trădătorii si vânzătorii de tara !Trăiască patrioții. !",OTHER
$USER4043,0,Astea sase ducă la război,OTHER
$USER4044,0,"Acești jandarmi nu au familii,oamenii care au ieșit în stradă lupta si pentru ei rușine să le fie.",OTHER
$USER4045,0,A ajuns cuțitul la os nu se poate să mai rămână acest penal în fruntea țări,OTHER
$USER4046,0,JAVRĂ ORDINARĂ. MERIȚI ARESTAT PE LOC.,ABUSE
$USER3745,0,Ne rugăm pentru dumneavoastră și toată lumea care este acolo Dumnezeu sa va apere,OTHER
$USER4047,0,Are iohanis pe cine sa cheme în armata bagasar pula în masa,ABUSE
$USER3839,0,De cînd e protestul?,OTHER
$USER4048,0,Mă eliminați jandarmeria de ce mai avem nevoie,OTHER
$USER3591,0,Iohanis retrage trupele criminale unde te trezesti jigodio lasa lumea sa protesteze,ABUSE
$USER0235,0,Mă dar deja este seara în București?,OTHER
$USER3614,0,"POLITIA SI JANDARMI FITI CU POPORUL ,NU CU ASTEA CARE MIINE POI MIINE VA DUCE IN RAZBOI CUM O SA FITI.",OTHER
$USER1577,0,Sa se duca jandarmi la razboi cini lui iohanis,INSULT
$USER4049,0,Jegoși de jandarmi,ABUSE
$USER4050,0,In ce tara sunteți? Că la mine in Ro nu s-a aprins iluminat ul public...,OTHER
$USER4051,0,"Ba , dai pe ziua ,nu pe intuneric ,..ce live e asta",OTHER
$USER4052,0,Unde este protestul acum?,OTHER
$USER4053,0,"Nici eu nu inteleg de face asta Simion, fara nici o explicatie.",OTHER
$USER3322,0,"Iohannis se teme de popor,,,, poporul la ales,, poporul îl dă jos,, ne-a dezamagit,,,, ne-a umilit,,a dus țara la saracie,,",OTHER
$USER4054,0,Nu va lasati la niste hoti,OTHER
$USER3976,0,Trebuie sa actionati cu bite ca nu se rezolva in nici un mod asti sint ciini lui Iohanis Arafat jos cu hoti criminali,INSULT
$USER3385,0,pentru ca e manipulare ruseasca,OTHER
$USER4055,0,Simion asta știe decât să organizeze mitinguri nu vede că s-au scumpit an tara totul nu al interesează viața omului de rand,OTHER
$USER3860,0,Futuvă ruși în gît de jandarmii pulii,ABUSE
$USER4024,0,Treceți peste ei,OTHER
$USER3886,0,Sclavii jandarmi sclaviii,ABUSE
$USER4056,0,Snt lingăi lui iuhanis pupat in cur de trădătorii țării,INSULT
$USER4057,0,Ciedati jadarmi petru cà pinà laurmà dacà murim murim petru famelile noastre dar nupatru aliti cundolienta petru ucraina,OTHER
$USER1508,0,Cum ne minte ca e in direct acuma dar la Bucuresti e noapte off cita minciuna cum sa mai ai incredere in partide.,OTHER
$USER4058,0,Slugile sistemului plătiți bine ca să bată poporul....,ABUSE
$USER3564,0,Maria Sandor are 45 kg si jandarmii se tem de ea !!!,OTHER
$USER4059,0,Ce violenta vedeti ba?,OTHER
$USER3854,0,Asta sa vrea în noua resetare mondială sclavia lui Hitler ne vor sclavi cu baterii,OTHER
$USER4060,0,Lăsați-o să treacă boilor,INSULT
$USER4061,0,"Bravo Maria Sandor tu faci mai mult ca 1000 de jandarmi , tu esti o eroina dar jandarmi slugile sistemului",ABUSE
$USER4062,0,Iar manipulați e de acum 1 saltamana,OTHER
$USER4063,0,Lăsați femeia are dreptate otilor,OTHER
$USER4064,0,Scoateti-i pe câmp!,OTHER
$USER4065,0,A scos JANDARMI ca sa vedem ca sintem condusi de o MAFIE IOHANIS #,OTHER
$USER0545,2,Lasă poate ne trimite rusii o racheta sa liniștească și pe Iohanis și jandarmeria și pe Arătat ca ne meritam soarta ne baga Iohanis într-un război care nu este al nostru,OTHER
$USER4062,0,Nu e de acum mâncați cacat ca de obicei,INSULT
$USER4066,0,Jos trădătorii!.,OTHER
$USER4067,0,Stau ca muti nu zic nimic sant pus de Iohannis Jos cu voii,OTHER
$USER4015,0,"Fiți mă deștepți și coalizați cu manifestanții, voi nu sunteți tot ROMÂNI!!!!",OTHER
$USER4068,0,Bravo felicitări George mult succes in continuare Aur până la capăt,OTHER
$USER4069,3,Georgica ce zici ca e live si e de acum 3 saptamani,OTHER
$USER4070,0,De cand e live ul cine stie,OTHER
$USER4071,0,Jos criminali si tradatori!,OTHER
$USER4072,0,De ce domnule rușine AUR ca se zbate ptr Popor? Nu vedeți ce prețuri sunt in Țară?,OTHER
$USER4051,2,"Baaaaa, papagalilor de la butoane....e ziua afaraaaaa, băaaaaa",INSULT
$USER3494,0,Dar este noapte in Romania?,OTHER
$USER4073,0,SA. PIARĂ. DICTATURA. JOSNICA. SATANISTA. SLUGILE. IOHANES. GUVERN. PARLAMENTARI. CAGHEBISTI.,ABUSE
$USER3932,0,CE CONTEAZA CND S A INTAMPLAT IDEEA ESTE CA ESTE REAL! POLITIA TOT A INTERVENIT CU TRUPELE!,OTHER
$USER4074,0,Forța dreptei s-a aliat cu hauristii????,OTHER
$USER3869,0,Mâna pe topoare futui in gura,ABUSE
$USER4075,0,JOS TRÁDÁTORII!,OTHER
$USER4076,0,Jandarmi sa mearga la razboi,OTHER
$USER4068,0,Felicitări români patrioți adevărați Jos sataniști huligani interlopi din guvern!,ABUSE
$USER4077,0,La ora 16.00 E deja noapte în România???,OTHER
$USER4078,0,Jos hoții și jigodiile,ABUSE
$USER3940,0,asta nu e live...e inregistrarea de la protestul trecut...ce penibil sa minti asa Georgel,OTHER
$USER4079,0,"Klaus nu stie ca dracul la care se inchina nu il apara la infinit, doar se foloseste de el si il arunca dupa",PROFANITY
$USER3762,0,Ruperile capul că nu inteleg,OTHER
$USER4020,0,Poporul este de vină nu trebuia să mai plătească nimic la stat trebuia sa fim uniți toți în fața guvernului,OTHER
$USER3728,0,Jigodiile dracului,ABUSE
$USER4008,0,"Ptr ca e Brigida ta, sì tu nu uita ,publicita,,Ce e ,sant sì ei la fel ca tine ,asae e abuz rusine",OTHER
$USER1635,0,A fost aseara?Scrie live.....,OTHER
$USER3449,0,Privarea dreptului la libera circulatie si libera exprimare a cuvântului POPORULUI ROMÂN DIRECT CU DOVEZI CLARE PE FAȚĂ.,OTHER
$USER3291,0,Mars ma in mortii matii de jeg,ABUSE
$USER3545,0,JOSSSS IOHANISSS,OTHER
$USER4080,0,Doamne-ajută să fiți sănătoși și puternicii și succes.,OTHER
$USER4081,0,"Parcă sunt ăia din NIJA sâ le fie rușine la acești măgari,poporul trebuie ascultat,voi sunyeți plătiți de popor ,pe noi trebuie să ne slujiți nu parlamentarii și gașca lor de hoți",INSULT
$USER4082,0,Securea sau părul firatai dracu de hoti,ABUSE
$USER4083,0,Vor sa mai luptam pentru eii,OTHER
$USER3641,2,"Da nu este in direct, pt ca acum este lumina iar acolo s-a intunecat deja",OTHER
$USER4078,0,"Care presă , e cumpărată de jegoși de multă vreme",ABUSE
$USER4084,0,Va SUSTINEM SI CIND APAR LA JUDETENE TOT JAVRE AJUNG,ABUSE
$USER4085,0,Trebuie cu cocteiluri monoton,OTHER
$USER4086,0,Jadarmilor trebuie sa fitii cu poporul nucu hotii CORUPTII fasii politistii criminarii FALSII,OTHER
$USER3656,0,Maria Babașa Duceți-vă voi cei ce mergeți ca turma după Simion....parcă va spălat creerele ...voi fi pus ceva de la prietenii lui în băutură de îl urmați orbește fără judecați nici pic.,OTHER
$USER4087,0,Lăsă să ți o să plece,OTHER
$USER0235,0,"Sa ne FEREASCĂ DUMNEZEU de asa ceva, numai frica copiilor din ochii sa ti-o imaginezi",OTHER
$USER2071,0,Mama sa dea domnul sa am o arma la mana vai de voi jigodi in uniforma,ABUSE
$USER4088,0,Voi cu cca 4% .. nu aveți dreptul...,OTHER
$USER4089,0,"Politia si acuma e incontra poporul,poate ca si iei vor razboi",OTHER
$USER3751,0,Criminalii!!!!!!!!!!,OTHER
$USER4075,0,JOS TRÁDÁTORII GUVERNANŢI!,OTHER
$USER4068,0,DEMISIA hoților din guvern IOHANNIS ARAFAT CÂȚU ORBAN TOȚI HULIGANI NENOROCIȚI MAFIOȚI!,INSULT
$USER1736,0,Nu e live acum. Este mai demult live-ul . Si ce ? Nu conteaza. Nu va place nu va uitati.,OTHER
$USER3591,0,Alo jandarmeria nu paziti criminali ca o sa va trimita la sparanghel,OTHER
$USER4090,0,Jos DICTATURA!!!!. Rușine M.A.I !,OTHER
$USER3372,0,NU MAI PLATITI TAXE .SINGURA SOLUTIE PASNICA SI JANDARMERIA VA LUCRA IN ZOOTEHNIA ROMANA UNDE ESTE NEVOIE DE EI.,OTHER
$USER4091,0,El este solidar cu poporul ucrainian,OTHER
$USER3791,0,Johanis sa distreaza pe bani statului si oameni mor de foame,OTHER
$USER3940,0,"Oameni buni, asta e o inregistrare...nu e niciun protest azi...nu mai fiti fraieri",INSULT
$USER4092,0,Doamne ajută!să nu fim batjocoritor!De acești oameni care ar trebui să fie cu noi!,OTHER
$USER4072,0,Dați-vă jos măștile domnilor jandarmi ca covidul a plecat in concediu,OTHER
$USER4068,0,JOS sataniști huligani interlopi din guvern!,ABUSE
$USER1895,2,La ora 16.07 E NOAPTE !!!!,OTHER
$USER4017,0,Vrea grade cu forța funti fără ca poporul sai mai vrea?,OTHER
$USER4088,0,Faceți doar circ ... nu este legal ordinarule ce faci ...,ABUSE
$USER4093,0,Jos tradatorii!,OTHER
$USER3883,0,ăștia dau video din 27 februarie live,OTHER
$USER4094,0,Hei de ce nu menționezi ca asta e protestul din 27 feb?! Ne iei de prosti sau ce....?! Auzi live...,OTHER
$USER4095,0,Sã apere pe cine ii plateste adicã poporu,OTHER
$USER4096,0,Forta forța domnu george simion SUNTEȚI un om bun la suflet,OTHER
$USER4097,0,Jos hoții din parlament,OTHER
$USER4024,0,Giorge nu te lăsa treci peste gard,OTHER
$USER4098,0,Astea sunt imagini de la protestul trecut...le-am mai văzut...,OTHER
$USER3908,0,Cred ca ceva e înăuntru acolo la iohanis în parlament,OTHER
$USER4099,2,Cei de la Aur prostesc românii simpli. Live-ul asta e înregistrat. Nu e nimic afară și e zi!,OTHER
$USER4100,0,Ucraina sus iohanis jos,OTHER
$USER4000,0,George te-ai smecherit si tu ? Dai aceeasi directa di 2in 2 saptamani,OTHER
$USER3784,0,Jos criminalii și hoții! Nu va lăsați fraților!,OTHER
$USER3996,0,Nu e în direct filmarea asta ?...,OTHER
$USER3494,0,Nu este in direct,OTHER
$USER4068,0,JOS Trădători din Romania!,OTHER
$USER4101,0,Om prost feritiva,INSULT
$USER4102,0,Adevărat ce sici,OTHER
$USER4103,0,"Bani grei pt ucraineni sunt dar pt a face un spital,pt a face o autostrada, pentru a ajuta cei în nevoi nu exista asa ceva!",OTHER
$USER2240,1,Eu ca pensionar cu 1604 lei lunar am redus cumpărăturile la jumătate față de anul 2018 ca să pot supraviețui ! Nimeni nu mi-a dat o felie de pâine gratis !,OTHER
$USER4104,0,Sant pentru interese cate va tari america rusia si mai multe tari,OTHER
$USER4105,4,"De ce nu s a dus ziarista italiană, corespondenta de război..Goruci..in Ucraina? Să transmită in direct",OTHER
$USER4106,2,Felicitări doamnă Diana Obeza foarte adevărat spui Bravo Bravo Bravo Bravo Bravo Bravo Bravo Felicitări Felicitări Felicitări Felicitări Felicitări Felicitări,OTHER
$USER4101,0,Esti prost sau te faci,INSULT
$USER4107,3,BRAVOOOO EȘTI FFF DEȘTEAPTĂ,OTHER
$USER4108,0,Felicitări mare adevăr grăiti! Respect!,OTHER
$USER4109,0,Buna seara doamna. Stie lumea. Cai. Făcătură,OTHER
$USER4110,0,Ai mare dreptate,OTHER
$USER4111,1,Corect asa este,OTHER
$USER4112,1,Nebuno la BALAMUC CU TINE SCLAVA LUI PUTIN,ABUSE
$USER4113,0,Prostimea intră în Război fără să cunoască realitatea!!!,OTHER
$USER4114,0,fiecare cu ce l doare,OTHER
$USER2531,0,SUA SI GERMANIA CONDUC CONFLICTU CU MASCARADA COVID SI RÀZBOAIE ARABE SI ACUM ÌN UCRAINA,OTHER
$USER4115,1,O femeie de milioane felicitări!,OTHER
$USER4116,0,Bună seara doamna Diana,OTHER
$USER4117,0,Coooreeect...banul vorbeşte...,OTHER
$USER4118,0,Felicitări deci terheci ne-a trădat,OTHER
$USER4119,0,"Doamne ferește ! Dulapul ăsta de la Cotroceni, este un nenorocit trădător !!!",INSULT
$USER4120,0,Felicitări Diana iovanovici șoșoacă,OTHER
$USER1961,0,Trebuie dat jos,OTHER
$USER3516,0,Ce se poate face???????,OTHER
$USER4121,2,Deci noi suntem carne de tun sa înțeleg,OTHER
$USER4122,1,"Bun ,și ce-i de făcut ??",OTHER
$USER4123,0,Kalama harris nu ?,OTHER
$USER4124,0,Am zis că Iohannis ne va băga în război căcatul,INSULT
$USER0919,0,Daca il dam jos de urgenta !,OTHER
$USER0004,0,Doamne ferește!,OTHER
$USER4113,0,România va fi câmpul de luptă între Rusia și Nato,OTHER
$USER4125,0,In stradaaaaaaaa,OTHER
$USER1589,0,DOAMNE FERESTE-NE DE RAZBOI,OTHER
$USER4126,0,Sa ne oprim din lucrat toti absolut toti si sa iesim in strada,OTHER
$USER2937,0,JOHANNIS CIUCĂ ȘI TOATE SLUGILE TREBUIE SĂ FIE ALUNGAȚI DE LA PUTERE URGENT MIZERIILE CRIMINALII GUNOAIELE CĂPUȘELE PARAZIȚII EXCROCII,ABUSE
$USER4127,0,Trebuie dat jos acest guvern,OTHER
$USER4128,0,Fosta Iugoslavie a fost bombardata de pe malul romanesc al dunarii,OTHER
$USER4129,0,"De ce nu sunt pedepsiti, ca atare?",OTHER
$USER0768,0,"ne vor trada iarasi este clar, saptamana care vine incepe postul la rugaciune tot poporul",OTHER
$USER4130,0,Emil Constantinescu,OTHER
$USER2322,0,Solicitați toți dizolvarea guvernului acum,OTHER
$USER4131,0,"AI NOSTRI ""CONDUCATORI"" PREA NE CRED PROSTI PE TOTI !!! NU TOTI PUPAM MOASTE !!!!!!!! NOI AM :LINS"" PAGINI DE CARTI !!! SA SE STIE !!!!!!!!!!!!!!!!!!!!!!!!!!!!",OTHER
$USER4132,2,Santeti o Doamna desteapta respect,OTHER
$USER0492,0,Ai dreptate doamna,OTHER
