id,text,label
23471,a-ti rupt targu cu noul site!trebuia sa-l lasati draq cum era!    Ghertzoilor!!,INSULT
43757,"[PERS] de la [ORG] joaca volei in propriul careu, iar arbitrul inchide ochii. In schimb [PERS], slugoi credincios la stana lui [PERS] fecali, da penalty la scene de balet, contra [ORG]-ului. Suntem in [ORG], tara in care banii unui nespalat oligofren dicteaza. Cei mai multi ziaristi sunt de parte jegului asta si a [ORG] lui fost sovietic, asta ma mahneste cel mai mult.",ABUSE
40493,"@mugur 

Vad ca gresesti si tu tot atat de grav ,,Lasatil ''si inca ceva : eu nu sunt frate cu un semianalfabet , dar nu ma surprinde , esti fan [ORG] si asta spune totul )))))) voi ori injurati , ori nu stiti sa scriti . ))))",INSULT
38001,"e fabulos, fasinant, mirobolant, aduce vizite online la cancan pardon gazeta, dac ce e si mai fascinant este senaztionalul Gazetzel care il vedem in transmisiunile tv ale [PERS] 1",OTHER
22930,"lol venira cioroii sa se dea destepti dupa ce joi aruncau sa omoare arbitrul. Si mai vad un dinamovist, apropo ba, prindeti [ORG]?",ABUSE
39161,"Sa fiti sanatoase, fetelor, si sa aveti aceeasi medalie si la Beijing. Sa fiti cele mai bune.",OTHER
16026,Cand ajungea mingea la dica mi se parea ca trece transmisia pe slow motion ;))),OTHER
44102,"operatiune de imagine  GARGARA 
ne arata [ORG]  cat  lupta ei cu coruptia din [ORG]",OTHER
9475,"voi nu mai stiti ce sa inventanti ca sa creati tensiuni la [ORG]!!!daca [PERS] declara ca vrea sa ramana si din vara la [ORG] voi spuneti ca se gandeste sa plece!!!nu stiti ce si cum sa mai scrieti sa luati cat mai multi bani de la fecali!!!rusine!!!
Forza [ORG]!!!!",INSULT
42738,Sa va dam la muie ardeleni scirbosi credea-ti ca jucati cu [PERS]?Stati ca va rupe muia si [PERS] si la revedere campionat!Cu ciorile de sub podul grant puteti sa faceti blat ca oricum nu ne intereseaza.Asa ca la revedere muistilor.FORZZA [ORG]!SIAMO TUTTI SUNTEM NOI NU voi!!!!,ABUSE
32503,"Pentru idiotii care spun ca [ORG] s-a saturat de Bucuresti... Ca sa spui asa ceva trebuie sa fii bolnav cu capul! De parca ati fi un fel de romani first class!?... Ce, in [ORG] nu se fura???? Nu se asculta manele???? Ati adus vreun Premiu Nobel si noi nu stim???? Nu va mai faceti iluzii, sunteti si voi tot romani, cu aceleasi calitati si defecte... La fel de puturosi si de hoti ca toti romanii! Mai lasati-ma cu ""[ORG] e altceva""... Fraze pentru fraieri...",ABUSE
20193,bravo ma baieti... unde sunt aia care ii luau apararea lu' rabeh cand facea pe baiatul bun care se interesa de [PERS] la spital??? uite cum va da asta prin gura... papagalilor!,INSULT
19846,"bai NEATZA TU SA TE DUCI AN PLM AN GURA TA la tine an bozgoria tzara minunilor poate dai dreaq de DOROTy sa te anvetze sa dai din buric si pe tine si pe [PERS]..catu ala de la [ORG],SUNTETZI NISTE gunoae,daca sti ce anseamna..COAE,STY?CACATE-AIharti",ABUSE
39862,"Tre sa fim realisti, cum naiba sa il cheme pe [PERS] cand el nu mai joaca de juma de an.Dar nicolitza, [PERS],[PERS] ce dracu cauta ?[PERS] nu era bun?Cat sunt de stelist dar nicolitza pe postu lui cred ca e pe ultimele locuri in campionatu asta.MAi era [PERS] poate [PERS]( cu toate ca e un tigan imputit),si culmea golghetrul campionatului sta acasa. Asta e tre sa avem incredere in Pitzi ca atunci cand a fost contestat ne-a dat peste nas cu rezultatele.Poate ne-o trage si acum.",ABUSE
17122,"Tre' sa se fi luat mosii din ceva, nu se certau ei de la un gol; ala a fost picatura care-a umplut paharul. Greu cu nervosii astia doi: [PERS] o fi nervos ca are nevasta tinara, [PERS] o fi nervos ca n-are...",OTHER
26492,Eu am o singura intrebare(pentru caraioveni)... Voi nu ati dori sa jucati in InterToto unde jucati doar un tur si acela cu Warengen. DE ce nu trage Mititelu pentru [ORG] nu pentru [ORG] sau [ORG]. Jucati petru onoarea [ORG]. Numa' Bine,OTHER
9832,bah deci neam uitat la meciu' asta a fost extraordinar :X..... iubim [ORG] :X:X este cea mai tare echipa... la nau o sa anugem p 1 :X....baftaaaaaaaaa !!,OTHER
23298,eu as vrea sa vina inapio [PERS] si sa dispara [PERS] sa nu mai delege el arbtri pt cu nu mi se pare normal!!! asa ca sa vina [PERS] dar greu de crezut pt ca nu este agreat de conducerea [ORG]!!!!!! asa ca sa se termine odata cu hotiile astea din arbitraji!!! muie la toti suporteri frustrati ai [ORG] !!! forza [ORG],INSULT
18651,"[PERS]..esti o mare  c...u...r...v...a...
pana acum zice [ORG] si acu sa nu mai fie 3-0 esti cel mai penibil omai ca trebuie 3-0 pt",ABUSE
10360,de ce mortiiiiiii vostrii stergeti comentariile ? sunt anti [ORG] ? baga-va-s pulaaaaaaaaa-n gura si-n familiile voastre.,ABUSE
4376403,"""Sa i-a"" ???
Hai ba gymd, ce naiba!!!
E greu sa ""i-a"" [ORG] campionatul. Sunt mai mari sanse sa se duca [PERS] in B decat sa""i-a"" astia campionatul:)))",PROFANITY
25841,"cine se mai crede si bolovanu asta de bioloni sa stea la el in africa unde a antrenat pana acum..maimute .si voi ce va tot rugati de el, ce, nu mai sunt antrenori.asta are fata de mafiot il intereseaza banii nu performanta",ABUSE
35433,asta e tare.. sa se joace ce a ramas. Nici in [ORG] a 3-a nu prea se intampla :)). Da ploua.. se rejoaca meciul :)). Sa se rejoace.. super.. sa fie,OTHER
9632,"Adevarul este ca are o contitutie exceptionala!
Uitati ce brate subtiri!!!
Si ce spate masiv!!!
Nu are unpic de grasime pe el!!!
Deci greutate minima si fortza maxima poate boala din copilarie l-a ajutat sa se dezvolte asa cine stie!!!
Poate are un nutritionist de exceptie!!!
Poate se dedica acestui sport ca nimeni altul muncind 12 ore pe zii!!!",OTHER
44116,Nu avem nevoie de bricheta pe moldoveni astia prosti ii batem si asa. :)),ABUSE
23183,[PERS] este un nesimtit si un puturos care nu face altceva decat ca tusa si ia salariul complet doar pentru ca e finul lui [PERS]. nu a jucat nimic si nu va juca niciodata,INSULT
24448,"Daca veti organiza ceva impotriva lui [PERS] [PERS], VETI INTRA IN CEL MAI MARE CONFLICT CU PCH!! Aveti grija si nu intindeti coarda! daca vreti sa intoxicatoi lumea cu gulgute venite din adincul gindirii voastre de nomazi, VA INSELATI AMARNIC!! Daca [PERS] nu va fi lasat in pace sa-si faca treaba, VA IESI SCANDAL MARE!! 
Aveti grija ce faceti in viitor!! Va rupem capu'!!",ABUSE
39597,"SA VEZI PE CE LOC TERMINA [ORG]-UL!!!!!!

LOCUL 5,6? NU ESTE POSIBIL?!

BA DA!

CLUJEAN SA NU FI SI SA NU AI PROBLEME CU 

INIMA. IN REST CARTILE SUNT ARUNCATE SI 

TOTUL SE REDUCE LA PRESIUNILE BUCURESTIULUI.

TARA DEKAKAT!




SA VEZI PE CE LOC TERMINA [ORG]-UL!!!!!!

LOCUL 5,6? NU ESTE POSIBIL?!

BA DA!

CLUJEAN SA NU FI SI SA NU AI PROBLEME CU 

INIMA. IN REST CARTILE SUNT ARUNCATE SI 

TOTUL SE REDUCE LA PRESIUNILE BUCURESTIULUI.

TARA DEKAKAT!",PROFANITY
33189,"Sunt stelista...dar [PERS] MURESEAN a jucat EXCEPTIONAL! aseara...Ce ar fi vrut [PERS] mai mult d la el...k doar e la al 2lea meci in tricoul nationalei.Ce [PERS] sau [PERS] nu au gresit niciodata?Sau [PERS]?Dk G. Muresean nu a jukt bne,at cine?[PERS]?!!!!!kre f..e pamantul? Hai sa fim seriosi...Muresean...[PERS]...Fl. [PERS]...au jukt d minune aseara.Il lauda p Cocis!kre ce-a facut?!NIMIC!Si pt cei ce ii injura p stelisti...rapidisti sau alti suporterii....SA STITI K NU TOTI SUNT LA FEL!",PROFANITY
21797,[PERS] si lol sa va regulez mamicile in fund le labagii convinsi ce sinteti voi FORTZA [ORG] CAMPIONII,ABUSE
26705,"Suporterii rapidisti vor ca echipa lor sa castige intalnirile cu [ORG] si [PERS]. Cei stelisti vor cupe. O cupa nu are loc in sufletul unui suporter, dar o victorie impotriva unei rivale, da. Vreti sa castigati cu 3-0? Daca doar asa puteti, asa faceti!",OTHER
11705,bravooo [PERS]!!!ai bani... ai faima...iar pentru rautaciosii astia([ORG] sau a-2 a)uitativa prin jur si vedeti ce aveti saracilor...rechinu la meciu asta a luat 600000$.iar voi saraciilor vedeti daca aveti ceva de mancare pe maine..scz dar nu poti tolera asemenea incompetenti...[PERS] ne mandrim cu tine...iti multumim!!!,INSULT
39088,"observ ca [ORG]-ista este botoasa, mai scoate morcovul observ ca esti crispata",OTHER
26083,saracule ....mai dem...terog nu cobori la gradul de maimuta....lasa ca si voi 50% din voi sunt tigani cu BMW-uri negre...ce faci atata gargara ca unul fara minte.....atatia borfasi pe MP nu vezi nicaieri ca in Buc,ABUSE
11048,"Nu sunt fan [ORG] sau [ORG].sunt oltean si tin cu [ORG](lasand la o parte rusinea de meci de duminica cu [ORG]).totusi consider ca s-a exagerat prea mult la noi cu aceste conceptii: unguri , tigani, moldoveni religie.toate acestea se intampla deoarece promovam oameni foarte slabi ( [PERS] , [PERS] ,[PERS] , [PERS] ) si dubiosi in acelasi timp.nu stiu ce se poate face dar sunt convins ca suntem de rasul tuturor tarilor vestice si nu numai",ABUSE
16731,"ma nea oaie tu nu ai timp sa te certi cu alti,esti prea ocupat sa te certi cu tine insusi.si nu echpa tea lasat  ci tu ai lasat echipa cand nu ai adus 2 mislocasi de rasa",OTHER
9638,"astia de la [ORG] dau biletele numai la ore stiute de ei,st varza isi bat joc de oamenii care stau ca fraieri dupa bilete ce sa mai :un [ORG] adevarat!",OTHER
44628,"macar noi pierdem pe mana noastra. se vede ca jucam un fotbal curat. am pierdut, se intmapla, asta este, mergem mai departe alaturi de echipa. noi nu suntem ca voi, suporteri de weekend, cum pierde echipa la scor sa ne sucim de parca ne poseda necuratu. dar na...diferentza de mentalitate, voi mercenari si prefacutzi. 

PS: cand zic mercenari sa nu va inchiputii ca zic soldati speciali antrenati pt a infrunta orice, vreau sa zic cacatzi care pt bani si-ar vinde si propria mama.",INSULT
4030726,"Daca intradevar [ORG] il are sub contract sa faca naibii odata demersurile la [ORG] si sa-l suspende  !
Pierd niste bani dar dau un exemplu .
Aici suntem in Europa , nu la Kinshasa .",PROFANITY
26780,"Sa muriti voi mah ,astia ce stati acasa in fata tv-ului in loc sa mergeti sa va bateti pt [ORG] .Sunteti cetateni spurkati fara mentalitate .""C=asa ne place ,noua sa fie ,Sa fie mare ANARHIE"" .",ABUSE
10660,lol ce slabi is [ORG] nu credeam asa ceva ma jur =)))))),OTHER
11952,"ar trebuie sa faca ca in alte tari ,cand are meci eqipa sa se prezinte la sectie pe toata durata meciului ,ca sigur se duce si la alte meciuri acest pseudofan",OTHER
24928,d-ta esti nebun? poi ce ai vrea sa ii faca ? sa ii taie capul? cred ca ar trebui sa iti revizuiesti atitudinea de mare conducator. si sa lasi pe altii sa se ocupe de sanctiuni.,ABUSE
21211,"Mai bogdane, voi mungurii ne-ati aratat adevartul caracter si la meciul cu [ORG],cand l-ati batut pe amaratul ala.Desi erati numai cateva sute,ati avut curajul sa-l infruntati pe suporterul stelist si kiar l-ati invins.Exact ca pe vremea lui [PERS],care navalea in satele romanesti insotit de sute dehuni si-i omora pe toti,batrani,femei copii.Filmul ""[PERS] , the hun"" ilustreaza istoria voastra.Cand [PERS] a vazut frumoasa Roma,primul lui gand a fost s-o distruga!",OTHER
26455,nu pot sa cred ca exista clujean care sa fi vrut cu adevarat sa ia [ORG] titlul!indiferent cat de unguri ar fi ungurii!disperatilor!va vad eu pe teren la meciurile din [ORG]!:))),OTHER
1787795,"daca aveai 3 mil ce plm faceai ? dupa mine doar militarii care au luptat merita pensia mare... in rest .. toti terchea berchea care iau grade asa aiura ... general auzi ? nam nimic cu pataichin ..ca sportiv e legenda.. dar sa inceapa sa planga ca are 17 mil si el e general ? baaa plm habar nu ai ce face un general. daca iti da acum o arma si te trimite pe front tu vii cu arma rupta intr-o barca. respect ca sportiv ... rusine ca om si ""militar""",PROFANITY
26351,"bai [ORG]-istilor, duceti-va la grasul vostru, ala mare si spurcat, care a aranjat multe meciuri, acum cand nu v-a ajutat arbitrul ati sarit de c.r in sus mai s.... p.... sa va duceti draq, sa ajungeti pe locul 3-4",INSULT
27159,"La anul la puscarie cu oierul poate
scapa [ORG] de pacostea asta de [PERS]",INSULT
20040,Esteeeeeeeeee......Goooolllllll generalu'!!!!!!!!!!!!!!!!!!Bravo Gloriaaaaaaaaaaaaaaa!!!!!!!,OTHER
27656,"CE e mai penibil? Un u.n.g.u.r analfabet, pentru ca asa sunteti toti din moment ce locuiti intr-o tara si nu ii cunoasteti limba, sau un roman amarat de atata coruptie... Analfabetii sa nu mai vb pe forum... mai bine va bagati pe site-urile de b.o.z.g.o.r.i.... M.U.I.E. [ORG]! M.U.I.E tuturor u.n.g.u.r.i.l.o.r ce se cred romani!!!",ABUSE
897577,"MAI TACI DRECU BA ALPINE , CA VOI FURATI CEL MAI MULT !!",PROFANITY
33553,"Adevarata valoare se vede in Europa, ia spuneti rapizdistilor, stiti care e echipa cu care a adus cele mai multe puncte pt. [ORG] din Cupele europene?",INSULT
13029,[PERS] te admir ca ai avut curajul sa spuyi adevarata ta parere despre nationala(de altfel si foarte multi dintre noi avem aceeasi parere...).nationala de azi nu face 2 lei,OTHER
18664,Vam ingropat CACAREZELOR .Tristetea voastra defapt Bucuria NOASTRA :))!,INSULT
14216,"bravo razvane ,asa sa nute duci la javre niciodata ,te asteptam inapoi in [ORG] ca aici e kasa ta.",INSULT
12807,"Respect [PERS], Respect [ORG], Hai [ORG] !
Hai [ORG] !!!",OTHER
15762,Foarte bine...numai pleaca odata!...ca ne-am saturat cu totii de manevrele tale comuniste!...,OTHER
9256,"eu la tenis intotdeauna o sa aplaud un lung de linie. cat despre mergea si [PERS]...nu cred ca mai au vreo sansa. sunt deja batrani fata de murray sau sarbul ala al carui nume nu stiu sa scriu dar cu siguranta il cunosti...
dar poate mai bine raman la fotbal...",OTHER
2976237,"Să fie , dar cum [PERS] are ALERGIE in Europa ,  naiba știe !!",PROFANITY
19086,"Sunt oltean ca si tine man si tin cu [ORG]. Cat timp nu ma apuc sa fac valuri la victoriile [ORG]-ului sau ale lui [PERS],ori ale [ORG], eu zic ca nu-i bai (ardeleneste speaking). Totusi , problema era alta: sunt ungurasii in stare sa arate ca-n neam de neam in [ORG] ?(astept doar comentarii pertinente, pls).Fara implicatii rasiste pt ca nu-i cazul .O buna si simpla lectie de istorie ne-ar prinde bine tuturor (parerea mea). Numai bine !",OTHER
15720,"Bah REQUIEM, esti dus cu capu' rau de tot!!! Pai vb de fotbal cum vb eu de martieni si OZNuri mah...esti prostanac tare tatutzu...nu-tzi mai da cu parerea aici, k aici isi dau cu parerea oameni care stiu fotbal,arbitrii,conducatori de cluburi,jurnalistii...etc, nu frustrati ca tine.Taci dreaq in leg cu tonomatul de [PERS] si deciziile lui la meciul [ORG]-[ORG]",INSULT
26724,"Chestiile astea plac presei. Mutullllllle,
 auzi ce-a spus [PERS] de tine mutulllle. [PERS] pentru presa, tv.  este ca [PERS] pentru D.Diaconescu. Nu mai vine [PERS], s-a dus dracu 50% din audienta, vanzare de ziare. Iar D.D.  va trebui sa traga obloanele la OTV daca-l paraseste Magada Ciumac.",OTHER
38552,"ESTE O RUSINE...sunt galerii care nu vin decat sa injure si sa arunce cu pietre si alte obiecte in spectatori sau jucatori...asta este cea mai mare rusine...anul trecut la meciul [ORG] - [PERS], galeria lui [PERS] a inceput sa arunce cu pietre in cei de la tribuna 1, iar jandarmii se uitau ca niste idioti...jos palaria ca ""oierul"" a angajat BGS pt securitate...daca vor bataie>>>ASTA le doresc din tot sufletul...ASTA ESTE VALABIL PT TOATE ECHIPELE DIN DIVIZIA A >>> PU",ABUSE
33461,am ratat o sansa imensa de a face instructie cu javrele! :(( dar vine el campionatul urmator. sa vedem cine ne mai sta in fatza!la anul copii nostrii vor fi mai maturi cu un an.oricum 4-4 si 6 goluri de portar. stam bine la nivel de echipa nationala. nu de alta dar [PERS] era optiunea 1 iar bornescu optiunea 4.,INSULT
5462662,"babicule vor fi al naibii de interesante in [ORG] : dorohoi-miroslava ,pancota - tarlungeni sau [PERS] -otelul  un meci de rahat vazut si in iga 1",PROFANITY
13262,muuuiieeeeeee [ORG] la nesfirsit .............................................................................................................................,ABUSE
7053390,"Pe dracu ... în retur, [PERS] o să și-o ia la scor de neprezentare ... mai vorbim atunci.",PROFANITY
39672,ai grija sa nu cazi de pe scaun ... ca daca juca [ORG] singura in [ORG] asta era [ORG] in primii 4-5 coeficienti din Europa ... dar trebuie sa reparam si mizerile voastre pe care le faceti.,OTHER
10739,nu stie q ce sa mai apara prin presa...aq k l'a  lasat [ORG]-u in pace...si ce s'a gandi el....hai sa imi pun suporterii in kp si sa declar k il vand pe [PERS]....ce draq...dume d'astea spune asta in fiecare zi..ma mir k nu a zis k il da pe [PERS] la [ORG] sau la [PERS]...eu nu inteleg de ce e atat de cretin si isi face anticampanie :-??....,ABUSE
13237,"Acuma depinde cum calculeaza astia nr de persoane, pentru ca daca se uita la adresa de IP atunci poti sa accesezi pagina de nenumarate ori dar esta calculat ca un singur hit... Dar si asa parca nr este prea  mic, in special daca aceeasi persoana a intrat pe site de pe calculatoare diferite (eu de exemplu am intrat de la servici si de acasa)... oricum cred ca e o manarie la mijloc ca prea a crescut nr de cereri in ultimele doua zile.",OTHER
38795,"cred ca e o gluma proasta de 1 aprilie,cine naiba il ia pe martalogu ala de [PERS],cred k nici macar o echipa de divizia b nu ar vrea sa-l ia pe kkt asta.",INSULT
9106,"Pt Domnul [PERS]:
Roata morii se'nvarteste tzac-tzac-tzac! :))",OTHER
23679,"Cel putin nepotrivita delegarea arbitrului [PERS] la meciul [ORG]-[PERS],la fel ca si [PERS] la [PERS]-[ORG],chiar daca domnul manager care nu prea le are cu gramatica e doar rezerva...[PERS] arbitreaza o echipa([ORG]) care se afla in lupta directa cu echipa([ORG]), pe care a avantajat-o clar acum cateva etape,cand nu a acordat doua penalty-uri pt. [ORG]...dar asta este,in minireturul asta se pare ca functioneaza foarte bine ""butoanele""...",OTHER
16204,"atea ifose.li sau urcat banii la creier,incat nu mai au loc decat de ei in capatina.palmares ioc,pretentii excesive.",OTHER
9575,Se vede ca este un jucator bun. Insa 8 milioane mi se pare exagerat. Din cate vad eu politica [ORG]-ului sigur se va lua pe el un pret bun si se va investi in alti 2-3 jucatori de perspectiva. Insa nu pe DVD-uri ca la [ORG] ! Apropos...de unde Doamne iarta l-au scos pe [PERS] superbomba ca la cum se misca sta la coada si la [ORG] ! Don [PERS] iar te-au pacalit astia !,OTHER
35616,"Exclusiv!!!
Foaaarte tare! Mama lui [PERS] face striptease la o petrecere privata pentru 6 arabi.
In niste pantalonasi scurti de i se vede totul,face senzatie luand obiecte din sala si frecandu-se cu ele.
Gasiti poze aici:

sabareni.my mini [ORG]~com/

(my mini [ORG] scris legat, iar in loc de ~  puneti . )",INSULT
11093,"as fi curios sa stiu ce IQ are [PERS], mai mare ca ""[PERS]"" sau mai mic de 30...",OTHER
43584,"BAI..ORICE ATI SPUNE NU MA INTERESEAZA..NIMIC NU IMI VA STRICA FOARTE BUNA DISPOZITIE CARE MI-A ADUS-O '[ORG] MEA""!!CHIAR NU MERITA...NU MAI SCRIETI DEGEABA MSJ NASPA PT [ORG].SINTETI PREA mici PENTRU NOI...DUCETI-VA LA NANI""...E APROAPE ORA 00...NOI AVEM TREABA...NE DUCEM IN PIATA!!!!",OTHER
39774,"Dar de penalty-ul din prima repriza la [PERS],de ce nu pomeniti nimic?",OTHER
25354,"Ma ciobane pai nu gasesti tu si leac pentru cancer sida etc sau poate descoperi calatoria in timp caci tu le stii pe toate.Ma oierule daca e sa mori, mori si inecat cu mancare  asa ca nu-ti mai da tu cu parerea ca stiai ca nu pateste nimik!",ABUSE
3025959,"Păi ce naiba bre că doar nu o fi fată mare, e vorba de bărbaţi, nu de ce îţi închipui tu ""! : ))",PROFANITY
3955712,"da in fine, poate toate or sa treaca de primul tur, acum ca [PERS] nu e. Lasa ca o sa fie bine, poate la anul. Oricum, chiar cum o fi sa fii ironic cu o echipa care e peste favoritii tai, care joaca in europa , si care voit sau nu, o sa aduca ""puncte"". Inteleg in campionat sa ""le zici tu una"" dar aici, unde ai vrut si nu ai putut, cum o fi? E un fel de culme a impotentei : nu se scoala dar atarna al naibii de spectaculos.",PROFANITY
11666,Se aduna toti prostii si botanistii de 1 Aprilie sa posteze la un asemenea articol. vai de mama voastra!,INSULT
11509,asta dovedeste ca zenga este un stelist adevarat.un pic din inima lui a ramas la [ORG],OTHER
8587,"Cine P.U.L.A mea l-a intrebat pe [PERS] Cel [PERS]?
El sa-si vada acolo de certurile cu tariceanu ca altceva nu fac in tzara asta numa de scandaluri , ironii si mistouri se tin. Adevarul este ca ne meritam soarta.",INSULT
42779,"rusinea fotbalului romanesc!!![PERS],[PERS] [PERS],[PERS],[PERS] si arbitrajele care le comanda?pai in europa ce-o sa faceti?mergeti cu arbitri straini?vedeti deaia e urata [PERS]!jigodi luatil si pe [PERS] sa faceti trupa intreaga(giovani)",INSULT
39723,"[PERS] de ce nu contabilizezi si meciurile in care arbitrii te-au favorizat?Cel mai curand a fost la meciul de acasa cu [ORG],cand ai egalat din offside.Daca vrei sa fii corect...calculeaza in cate meciuri ai fost avantajat si in cate defavorizat...si s-ar putea sa fii nevoit sa taci.",OTHER
27516,":))))))))))))))))))))))))))))
nu credeam ca e unu mai prost ca [PERS]!
:))))))))))))))))))))))))))))
o sa ii iei locul!",INSULT
37404,daaa cat o istorie... beleaua dreaq... ce sa mai...,PROFANITY
15686,"...rejucarea de la 0-0,daca nu de la 0-1 min.73.CumPula mea puteti mah sa fiti atat de sclavi???",INSULT
23911,La ce sa se mai drogheze?Ei sunt drogati de cind s-au apucat sa tina cu echipa militiei:cu prostie.,INSULT
44715,"stiu!!!!!!!!!!!, [PERS] a facut spume pe teren siiiiiiii brichetele aruncate de suporteri s-au clabucit bine siiiiiii cciiiooorooii au lunecat pe brichete si au luat-o in freza, dar tot ei sunt CAMPIONI MORALI",ABUSE
20853,"SA MEARGA IAR [PERS] IN [ORG] SA SE FACA DE 
C A CA T",PROFANITY
8285,"DA BA BAIATULE SUNT FAN LORD OF THE RINGS!!! TE MACINA CUMVA???
  IMI BAG POLA-N VOI DE GORJENI,OLTENI NASPA CE SUNTETI!!! ORICUM O LUATI IN PIZDA LA SCOR ASA CA NU VA MAI OFTICATI CU MERSUL IN TRIBUNE!!!      
         [ORG] FOREVER!!!!!!!!!!",ABUSE
2990245,Se duce naibii ”Viitorul” ! :),PROFANITY
23455,Jur ca nici eu nu-l mai suport. Mortii lui de ipocrit...,INSULT
16101,"Cretini dobitoci ce vina au ma jucatorii [ORG] ca un gipsy de-al vostru a facut ceea ce a vazut toata lumea,regulamentul e clar in privinata asta daca dobitocii aia ai vostri se linisteau si nu mai aruncau in cel mai rau caz ereati doar suspendati si amendati asa ca ciocul mic ca [ORG] nu are absolut nici-o vina in cazul de fata si asa pana la momentul ala a fost calare pe voi 65 min. din 73 asa ca ciocul mic ca v-ati facut-o cu mana voastra si asta-i lucru manual.",ABUSE
44497,MUUUUIEEE TOTI DINAMOVISTII MAI SPUNETI CEVA LUAVAS NEAMUL IN PUUUULAAA,ABUSE
25932,"S-a suparat [ORG]-ul pt ca sau chinuit sa faca reclama pe afta stielei de 6 ani. credeau ca daca din 16 stiri , 11 sunt cu [ORG], [PERS] sau [PERS] au dreeptul sa se revolte in fata ""patronului"".
post de stielisti cu buzunarul mereu deschis catre cimitir.
hai sictir",PROFANITY
35213,"Acesta este adevarul statisticii care ar trebui bagat la cap si de prostovanii care tot lovesc in nava amiral a fotbalului romanesc.

Multumim [ORG]",INSULT
15065,la m.u.i.e tuturor celor care contesta [ORG]...[ORG] joaca in [ORG] datorita noua..dak jucau tur preliminar..o sugeau..muie tuturor clujenilor..in special muie pippen..esti un prost...capitala e baza Romaniei..nu [ORG] fraiere...,INSULT
15452,"Bornescu e suspect la golul doi... iar mijlocasii laterali ai [ORG]... foarte slabi, nu au inchis deloc jocul pe benzi. Incredibil de slabi! De aia a avut [ORG] atatea cornere si lovituri libere, jumatate din ele oricum inventate de rahatul ala de [PERS]",INSULT
27358,"IUBIM CULOAREA VISINIE 
IUBIM [ORG] DIN [ORG] 
SI SA STIE O ROMANIE 
URAM [ORG] BUCURESTI 
NE PISAM PE ORICE CAINE 
SI PE FANII LU' [ORG] 
SI DEA FI SA MURIM MAINE 
TOT LA FEL VA VOM CANTA 
FORZA [ORG] 4EVER :X",ABUSE
19870,"a facut si el turism pe acolo, a vazut roma... si alte cateva orase, cred ca are amintiri frumoase de acolo... fotbalul e greu in [ORG]...",OTHER
18447,"de departe cel mai retardat conducator de [ORG]...daca toti antrenorii sunt demisi dupa o infrangere, atunci cum sa si arate ei valoarea ?",ABUSE
19487,"LA MECIULCU [ORG] CINE ESTE SUPORTER ADEVARAT ESTE ASTEPTAT LA PORTILE STADIONULUI PENTRU A PROTESTA IMOPTRIVA ECHIPEI SI A STAFULUI TEHNIC
NU ARE ROST SA MAI LUAM BILETE LA MECI PANA CAND MIELUTII NU VOR DEMONSTRA CA STIU FOTBAL.SA IAU TOTI JUCATORII IMPRUMUTATIINPULA",ABUSE
14438,sa va puneti biletetele pe piept hotilor din 18000 de bilete ati oprit 8000 pentru bisnitari si excroci iar suporterii adevarati vor sta acasa pai eu am fost la meciul cu olanda la roterdam simi spuneau vreo doi din spate sa stau jos si sa nu tip rusine mafie emigrati dracului din tara aia de rahat,ABUSE
25042,ASA LE SPUNE ACUM MECIURILOR MIZERABILE FACUTE DE [ORG]...TACTICIZATE...:))AUZI LA EL....::)),OTHER
17769,"bah [PERS] tu ai fost in Oradea mah ? te or lasat la intrare mah uratule sau tu nu stii ca in Oradea nu se intra numa cu Pasaport ... Zona de vest ce salveaza [ORG] ca noroc cu noi ca  suntem langa occident ca voi sunteti zero mah zero barat:)) iar in Oradea vezi cele mai cele mashini , constructii shi cei mai desteptii oameni pe cand olteni shi moldovei shi saraci shi prostii:)):))",ABUSE
19377,[PERS] nu fi suparat tati..ca in divizia D ( unde o sa ajungeti in timp scurt ) o sa aveti acolo loc sa va bateti cu aia de pe la FC Scuipa in Dunara cat cuprinde. Felicitari pentru jalnica echipa si inca odata comportament de needucati.,OTHER
15363,"- penalty neacordat gazdelor la [ORG] - [ORG] (0-1)
- [PERS] n-a fost eliminat la Galaţi, în [ORG] - [ORG] (0-1)
- Trică a marcat din ofsaid, în [ORG] - [ORG] (1-2)
- primul gol s-a marcat dintr-un corner gratuit, în [ORG] - [ORG] (2-0)
- primul gol din ofsaid, în [ORG] - [ORG] (2-1)
- al doilea gol clujean s-a marcat dintr-un penalty inventat, în [ORG] - [ORG] (2-1)
- arbitrii nu i-au eliminat pe Trică şi [PERS], în [ORG] - Dacia [ORG] (1-0)
- penalty acordat eronat la Bist",OTHER
40737,Vinde sau da cineva la schimb un bilet la meciul cu Olanda?,OTHER
26850,cine e stoica asta!un agarici care se baga si el in seama cu bucurestenii!bai bozjjoor taaampit stai cuminte fa un ceai si culcate la tine la tara acolo!!!!!!!,ABUSE
42641,"Si tu nu faci parte ba din [ORG], ba oaie grasa? ... :)))))",INSULT
38167,"FELICITARI FETELOR, sunteti cele mai talentate, ati dovedit ca aveti valoare!!!!!!",OTHER
12688,"ne sugeti de pula la noi aksa;)nu aveti cu cine sa ne zdrobiti FRAERE!!!
groapa e la voi! gruia cu g de la groapa,gropari!!;)",INSULT
